"studentID","meas","Iv1_state","Av1_state","Uv1_state","Co1_state","Co2_state","Angst_abbruch_state","Angst_scheitern_state","Leist_verstehen_state","Leist_bearbeiten_state","Leist_stress_state","Leist_ueberfordert_state","Wiss_kommilitonen_state","Wiss_mathe_state","PANP01_state","PANP05_state","PANP08_state","PANN01_state","PANN05_state","PANN09_state","Block2_lerngruppe_state","Block2_abschreiben_state","Block2_durchhaltevermoegen_state","Block2_vorNachbereitung_state","Block2_zeitaufwand_state","Block2_anwesenheit_state","Block2_gruppe_state","Summe","event"
"student24",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0
"student24",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0
"student24",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student25",8,3,3,3,2,2,1,2,4,3,2,3,2,2,3,3,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0
"student25",17,2,3,2,4,2,2,3,2,2,1,4,2,2,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",19,2,3,2,3,2,1,2,2,3,2,3,1,1,3,3,3,1,1,1,3,3,1,1,5,2,1,NA,0
"student25",22,3,2,2,3,2,1,2,3,3,2,3,2,2,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",24,3,2,2,3,1,1,2,2,3,2,4,2,2,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",26,3,3,1,2,1,1,1,3,3,2,4,2,2,4,4,4,1,1,1,3,3,1,1,5,3,1,59,0
"student25",29,2,2,1,3,2,1,2,2,2,2,3,2,1,3,2,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",31,2,1,1,2,2,1,2,2,2,2,3,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",33,2,1,1,3,2,1,2,2,3,2,3,1,1,4,3,3,1,1,2,3,3,2,2,7,3,1,82,0
"student25",36,2,2,1,3,1,1,3,3,3,3,2,1,1,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",38,1,1,1,3,2,1,3,3,2,2,2,1,1,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",40,2,2,1,3,2,1,2,3,3,2,3,1,2,3,2,2,1,1,1,4,4,2,1,6,2,1,62,0
"student25",43,2,1,NA,2,3,1,3,2,2,3,2,1,1,3,2,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",45,3,2,1,2,1,1,2,2,3,2,3,1,1,3,3,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",47,3,2,1,2,1,1,1,3,2,2,4,1,1,3,3,3,1,1,2,3,3,2,1,6,3,1,65,0
"student25",50,4,3,3,1,1,1,1,3,4,2,4,2,2,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",52,3,3,3,2,1,NA,1,3,3,2,4,2,1,4,3,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0
"student25",57,3,3,3,3,2,1,2,3,3,2,4,2,1,2,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",59,3,3,3,2,2,1,1,3,3,2,4,2,1,3,3,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",61,2,3,2,3,2,1,3,2,3,3,3,2,1,3,4,3,4,4,4,3,4,2,2,2,3,1,55,0
"student25",64,2,2,2,2,2,1,2,2,2,1,4,2,1,3,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",66,2,2,1,2,2,1,2,2,2,3,3,1,1,3,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",68,2,2,1,3,2,1,3,3,1,3,3,1,1,4,4,3,4,2,4,4,4,3,2,7,3,1,30,0
"student25",85,2,2,2,2,2,1,1,2,2,2,3,2,1,3,2,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",87,2,1,1,2,1,1,2,2,1,1,4,2,2,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",89,2,2,1,1,1,1,2,2,1,1,3,2,1,2,4,3,5,4,2,4,2,3,4,12,3,1,NA,0
"student25",92,2,1,1,1,1,1,1,2,2,1,4,2,1,4,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",94,2,3,4,1,1,1,1,4,3,1,4,2,1,3,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",96,3,3,2,1,1,1,1,3,3,2,4,2,2,4,3,2,1,1,1,4,4,3,2,9,3,1,65,0
"student25",99,3,3,3,1,1,1,1,3,3,1,4,2,2,4,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",101,3,NA,2,1,2,1,1,4,3,2,4,2,2,4,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",103,3,3,3,1,1,1,1,3,3,1,4,2,2,4,4,3,1,1,1,4,4,2,2,8,3,1,89,0
"student25",106,4,4,3,1,1,1,1,3,3,1,4,2,2,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",108,4,3,3,1,1,1,1,3,3,1,4,2,2,4,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",110,3,3,3,1,1,1,1,4,3,1,4,2,2,2,2,1,1,1,3,4,4,2,3,8,3,1,NA,0
"student25",113,3,2,3,1,1,1,1,3,3,1,4,3,2,5,5,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",115,3,3,2,1,1,1,1,3,4,1,4,3,2,5,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",117,3,3,2,1,1,1,1,4,4,1,4,3,2,5,5,5,1,1,2,3,4,2,2,6,3,1,NA,0
"student25",120,3,3,3,1,1,1,1,3,3,1,4,2,2,5,5,5,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",122,3,3,3,1,1,1,1,3,3,1,4,2,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",124,3,3,2,1,1,1,1,3,2,1,4,2,2,3,2,1,1,1,2,1,3,1,2,5,1,2,NA,0
"student25",127,2,4,2,3,2,1,2,2,2,2,3,2,1,3,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",129,2,3,3,2,2,1,1,3,2,1,4,1,1,2,4,3,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student25",131,2,3,2,1,1,1,2,3,2,1,3,2,2,3,3,2,4,3,2,2,2,2,2,15,1,2,NA,0
"student26",8,3,3,3,3,3,2,2,3,3,2,3,2,2,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",10,3,3,2,3,3,3,2,3,2,3,2,2,2,3,2,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",12,3,3,2,3,3,3,2,3,2,4,2,2,2,2,2,2,3,3,3,3,4,2,3,8,3,1,69,0
"student26",22,3,3,2,3,3,4,3,2,3,3,3,2,2,2,1,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",24,3,3,2,3,3,4,2,3,3,3,3,2,2,1,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0
"student26",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,0
"student26",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0
"student26",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0
"student26",57,3,2,1,4,4,3,3,2,2,4,2,2,2,2,3,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0
"student26",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0
"student26",85,2,2,2,4,3,3,4,2,2,4,2,2,2,2,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0
"student26",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0
"student26",106,3,3,3,4,3,2,3,2,2,4,1,1,1,3,2,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student26",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0
"student26",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student27",8,3,4,1,4,3,1,3,2,2,3,3,2,2,4,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",10,3,4,2,3,3,1,3,3,4,3,3,3,2,5,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",12,3,4,1,4,3,2,3,3,3,4,1,2,2,3,2,2,4,2,3,4,4,2,4,9,3,1,76,0
"student27",15,3,4,1,3,2,1,2,3,3,3,3,3,2,4,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",17,3,4,1,3,3,1,3,3,3,3,3,3,2,4,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",19,3,4,1,4,4,1,3,3,3,3,3,3,2,4,4,2,4,3,2,4,4,2,4,9,3,1,NA,0
"student27",22,3,4,1,4,4,1,3,3,3,4,1,2,2,4,5,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",24,3,4,1,4,4,2,3,2,3,4,1,2,2,4,5,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",26,3,4,1,4,4,2,3,3,2,4,1,2,2,3,5,2,3,3,2,4,4,2,4,18,3,1,85,0
"student27",29,3,4,1,4,4,2,4,3,2,4,1,2,2,4,5,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",31,3,4,1,4,4,2,3,2,2,4,1,2,2,3,5,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",33,3,4,1,4,4,2,3,2,3,4,1,2,2,4,5,2,3,2,2,4,4,2,4,11,3,1,72,0
"student27",36,4,4,1,4,4,2,3,3,2,4,1,2,2,3,5,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",38,4,4,1,4,4,1,3,3,3,4,1,2,2,5,5,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",40,3,4,1,4,4,2,4,3,2,4,1,2,2,3,5,1,4,3,4,4,2,3,3,13,3,1,69,0
"student27",43,4,4,1,4,4,2,4,3,3,4,1,2,2,4,5,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",45,4,4,1,4,4,2,4,4,2,4,1,2,2,4,5,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",47,4,4,1,4,4,2,4,4,3,4,1,2,2,4,5,1,3,1,3,4,4,2,4,13,3,1,93,0
"student27",50,4,4,1,4,4,1,3,3,2,4,1,2,2,4,5,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",52,4,4,1,4,4,1,3,4,2,4,1,2,2,4,5,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,0
"student27",57,4,4,1,4,4,2,4,2,2,4,1,2,2,3,4,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",59,4,4,1,4,4,2,4,2,3,4,1,2,2,4,4,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",61,4,4,1,4,4,2,4,3,3,4,1,2,2,4,4,1,3,1,3,4,4,2,4,10,3,1,89,0
"student27",64,4,4,1,4,4,2,4,3,2,4,1,2,2,4,4,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",66,4,4,1,4,4,2,4,2,2,4,1,2,2,4,4,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",68,3,3,1,4,4,2,4,2,2,4,1,2,2,3,4,1,2,2,4,4,3,3,4,13,3,1,65,0
"student27",73,3,4,1,4,4,2,4,2,2,4,1,2,2,4,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",80,3,4,1,4,4,2,4,2,2,4,1,1,1,4,5,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",85,3,3,1,4,4,2,4,3,2,4,1,2,2,4,5,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",87,3,4,1,4,4,2,4,3,2,4,1,2,2,4,5,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",89,2,3,1,4,4,2,4,2,2,4,1,1,1,5,5,2,5,5,5,4,2,2,4,20,3,1,NA,0
"student27",92,3,3,1,4,4,2,4,3,2,4,1,2,2,4,5,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",94,3,3,1,4,4,2,4,3,3,4,1,2,2,4,5,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",96,3,3,1,4,4,2,3,4,4,4,1,3,3,4,5,3,4,2,3,4,3,3,3,14,3,1,72,0
"student27",101,3,3,1,4,4,2,3,3,4,4,1,3,2,3,5,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",106,3,2,1,4,4,2,3,2,3,4,1,3,2,4,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student27",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",8,2,3,4,4,2,1,2,3,3,1,3,2,2,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",10,2,2,3,4,2,3,3,3,3,2,3,2,2,4,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",12,3,3,2,3,3,1,2,3,3,3,3,2,2,3,2,3,1,1,3,2,2,1,4,8,3,1,62,0
"student28",15,3,3,2,4,3,1,2,3,3,2,3,2,2,4,2,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",17,2,3,2,3,2,2,3,2,2,1,2,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",19,2,3,2,3,3,1,3,2,2,3,2,2,2,3,3,3,3,4,4,2,2,1,3,8,3,1,NA,0
"student28",22,2,3,2,3,2,3,3,2,2,3,2,1,1,3,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",24,2,3,2,4,4,3,3,2,1,3,2,2,2,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",26,2,2,2,3,3,2,3,2,2,3,2,1,1,3,3,3,3,4,4,2,1,1,4,12,3,1,21.5,0
"student28",29,2,2,2,4,3,2,3,1,1,3,2,1,1,3,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",31,2,2,2,3,3,2,4,3,2,3,2,2,2,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",33,2,2,2,3,4,1,3,1,2,3,2,1,1,3,4,4,3,4,4,4,2,2,3,10,3,1,59,0
"student28",36,3,2,2,3,3,2,4,3,2,3,2,1,1,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",38,3,2,2,3,3,1,4,2,1,2,2,1,1,3,4,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",40,2,2,2,4,4,2,4,2,2,4,2,1,1,3,4,4,2,4,4,4,2,1,4,10,2,1,40,0
"student28",43,1,1,1,3,4,1,4,1,3,4,1,1,1,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",45,2,3,2,3,3,1,4,1,1,3,2,1,1,2,5,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",47,2,2,1,4,4,1,4,2,3,3,2,1,1,3,4,3,3,4,4,4,3,1,4,10,3,1,60,0
"student28",50,2,2,2,3,4,1,4,2,1,3,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",52,2,1,1,4,4,1,4,1,2,3,2,1,1,3,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0
"student28",57,2,2,2,3,3,1,4,2,2,3,2,1,1,4,4,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",59,2,2,2,3,3,1,4,1,2,3,2,1,1,4,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",61,2,2,2,4,4,1,4,2,2,3,2,1,1,3,4,4,2,2,4,4,3,1,2,8,3,1,31,0
"student28",66,1,1,1,4,3,1,4,1,1,3,2,1,1,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",68,1,1,1,4,3,1,4,2,2,3,1,1,1,3,4,4,3,3,4,4,2,1,1,3,2,1,66,0
"student28",73,1,1,1,4,4,1,4,2,2,3,2,1,1,2,4,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",80,1,1,1,4,4,1,4,1,1,4,1,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",85,1,1,1,4,4,1,4,2,2,4,1,1,1,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",87,1,1,1,4,4,1,4,1,1,4,1,1,1,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",89,1,1,1,4,4,1,4,1,2,4,1,1,1,4,2,4,4,4,4,2,2,1,2,10,3,1,NA,0
"student28",92,1,1,1,4,4,1,4,2,2,4,1,1,1,3,4,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",94,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",96,1,1,1,4,4,1,4,1,1,4,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,40,0
"student28",99,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",101,1,1,1,1,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student28",103,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,1,1,1,1,0,1,2,NA,1
"student28",106,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"student28",108,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"student28",110,1,1,1,4,4,1,4,NA,1,4,1,1,1,2,3,3,3,4,4,1,1,1,2,0,1,2,NA,1
"student28",113,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"student28",115,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"student28",117,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,1,1,1,1,0,1,2,NA,1
"student28",122,1,1,1,4,4,1,4,1,1,4,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1
"student28",124,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,3,1,1,1,6,1,2,NA,1
"student28",127,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"student28",129,1,1,1,4,4,1,4,1,1,4,1,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"student28",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student29",8,3,4,3,2,2,1,1,3,3,1,4,3,3,4,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",10,3,4,3,2,2,1,1,3,3,1,3,3,3,3,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",12,3,3,3,2,3,1,1,3,3,2,3,3,3,3,4,3,2,1,2,3,3,2,2,6,3,1,74,0
"student29",15,3,3,3,2,2,1,1,3,3,2,4,3,3,4,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",17,3,3,3,2,2,1,1,3,3,1,4,3,3,3,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",22,3,3,3,2,2,1,1,4,4,1,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",24,3,3,3,2,2,1,1,3,3,2,4,3,3,4,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",26,3,2,2,2,2,1,1,3,3,2,4,3,3,5,5,5,3,1,1,2,4,2,2,4,3,1,76,0
"student29",29,3,3,2,2,2,1,1,3,3,2,4,3,3,5,5,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",31,3,2,2,1,2,1,1,3,3,1,4,3,3,5,5,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",33,3,2,2,3,2,1,1,3,3,2,4,3,3,5,5,4,1,1,1,2,4,2,2,6,3,1,90,0
"student29",36,3,2,2,2,2,1,1,3,3,2,4,3,3,5,5,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",38,2,2,2,2,2,1,1,3,3,2,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",40,3,2,2,2,2,1,1,3,3,2,4,3,3,4,4,3,2,1,1,4,3,1,2,4,2,1,52,0
"student29",43,3,2,2,2,2,1,1,1,3,2,4,3,3,4,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",45,3,2,2,2,2,1,1,3,3,2,4,3,3,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",47,2,2,2,2,2,1,1,3,3,2,4,3,3,4,4,3,2,1,1,3,2,3,2,4,3,1,98,0
"student29",50,2,2,2,2,2,1,1,3,3,2,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",52,3,2,2,2,1,1,1,3,3,2,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,0
"student29",57,3,3,2,2,2,1,1,3,4,1,4,3,3,5,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",59,3,2,2,2,2,1,1,3,3,1,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",61,2,2,2,2,2,1,1,3,3,1,4,2,2,5,5,3,1,1,1,3,3,2,2,4,3,1,79,0
"student29",64,2,2,2,3,3,1,1,3,2,2,3,2,2,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",66,2,2,2,2,1,1,1,3,2,1,4,2,2,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",68,2,2,2,3,3,1,2,2,2,3,3,2,2,4,3,2,2,1,1,3,2,3,2,5,3,1,80,0
"student29",73,2,2,2,3,3,1,1,3,2,2,3,2,2,3,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",80,3,2,2,3,3,1,1,3,2,3,3,3,3,4,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",85,2,2,2,3,3,1,1,2,2,2,3,2,2,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",87,2,2,2,3,3,1,1,2,2,2,4,3,3,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",89,2,2,2,3,3,1,1,2,2,2,3,3,3,4,4,3,2,1,1,4,3,3,4,14,3,1,NA,0
"student29",92,2,2,2,2,2,1,1,3,3,2,4,4,3,4,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",94,2,2,2,3,2,1,1,3,2,2,3,4,3,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",96,2,2,2,2,2,1,1,3,3,2,3,3,3,5,4,3,2,1,1,4,3,3,2,8,3,1,89,0
"student29",99,3,2,2,2,3,1,1,3,3,2,4,3,3,4,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",101,2,2,3,2,2,1,1,3,3,1,4,3,3,4,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",103,2,3,3,2,2,1,1,3,3,2,4,3,3,4,3,2,2,1,1,3,3,3,3,5,3,1,81,0
"student29",106,2,2,2,2,2,1,1,3,3,1,4,3,3,3,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",108,2,2,2,2,2,1,1,3,3,2,4,3,3,4,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student29",110,2,2,2,2,2,1,1,3,3,1,4,3,3,4,3,2,2,1,1,3,4,2,2,4,3,1,NA,0
"student29",113,2,2,2,2,2,1,1,3,4,2,4,3,3,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
